id,toxic,severe_toxic,obscene,threat,insult,identity_hate
121501782,0.0,0.0,0.0,0.0,0.0,0.0
122140901,0.0,0.0,0.0,0.0,0.0,0.0
123747779,0.0,0.0,0.0,0.0,0.0,0.0
126962107,0.0,0.0,0.0,0.0,0.0,0.0
129309005,0.0,0.0,0.0,0.0,0.0,0.0
130244897,0.0,0.0,0.0,0.0,0.0,0.0
130610007,0.0,0.0,0.0,0.0,0.0,0.0
133387215,0.0,0.0,0.0,0.0,0.0,0.0
135585264,0.0,0.0,0.0,0.0,0.0,0.0
141946875,0.0,0.0,0.0,0.0,0.0,0.0
142861174,1.0,0.0,1.0,0.0,1.0,0.0
144669081,0.0,0.0,0.0,0.0,0.0,0.0
151515067,0.0,0.0,0.0,0.0,0.0,0.0
152485770,0.0,0.0,0.0,0.0,0.0,0.0
159886587,0.0,0.0,0.0,0.0,0.0,0.0
163567533,0.0,0.0,0.0,0.0,0.0,0.0
165247557,0.0,0.0,0.0,0.0,0.0,0.0
170283847,0.0,0.0,0.0,0.0,0.0,0.0
171510980,0.0,0.0,0.0,0.0,0.0,0.0
173062924,0.0,0.0,0.0,0.0,0.0,0.0
174688369,0.0,0.0,0.0,0.0,0.0,0.0
176374034,0.0,0.0,0.0,0.0,0.0,0.0
177955663,0.0,0.0,0.0,0.0,0.0,0.0
179910934,0.0,0.0,0.0,0.0,0.0,0.0
183006597,0.0,0.0,0.0,0.0,0.0,0.0
189322076,0.0,0.0,0.0,0.0,0.0,0.0
192747334,0.0,0.0,0.0,0.0,0.0,0.0
209685410,0.0,0.0,0.0,0.0,0.0,0.0
214768110,0.0,0.0,0.0,0.0,0.0,0.0
220757802,0.0,0.0,0.0,0.0,0.0,0.0
221828463,0.0,0.0,0.0,0.0,0.0,0.0
224081763,0.0,0.0,0.0,0.0,0.0,0.0
226205344,0.0,0.0,0.0,0.0,0.0,0.0
226693098,0.0,0.0,0.0,0.0,0.0,0.0
235957254,0.0,0.0,0.0,0.0,0.0,0.0
241295490,0.0,0.0,0.0,0.0,0.0,0.0
248204624,0.0,0.0,0.0,0.0,0.0,0.0
251031836,0.0,0.0,0.0,0.0,0.0,0.0
263011428,0.0,0.0,0.0,0.0,0.0,0.0
263965152,0.0,0.0,0.0,0.0,0.0,0.0
272093244,0.0,0.0,0.0,0.0,0.0,0.0
273386057,0.0,0.0,0.0,0.0,0.0,0.0
277563362,1.0,1.0,1.0,0.0,1.0,0.0
277995993,0.0,0.0,0.0,0.0,0.0,0.0
282638939,0.0,0.0,0.0,0.0,0.0,0.0
299777429,0.0,0.0,0.0,0.0,0.0,0.0
304612610,0.0,0.0,0.0,0.0,0.0,0.0
310052309,0.0,0.0,0.0,0.0,0.0,0.0
311294998,0.0,0.0,0.0,0.0,0.0,0.0
311813300,0.0,0.0,0.0,0.0,0.0,0.0
312715824,0.0,0.0,0.0,0.0,0.0,0.0
313513079,0.0,0.0,0.0,0.0,0.0,0.0
327378720,0.0,0.0,0.0,0.0,0.0,0.0
327545745,0.0,0.0,0.0,0.0,0.0,0.0
330695588,0.0,0.0,0.0,0.0,0.0,0.0
330828508,0.0,0.0,0.0,0.0,0.0,0.0
333051738,0.0,0.0,0.0,0.0,0.0,0.0
347578051,0.0,0.0,0.0,0.0,0.0,0.0
352987131,0.0,0.0,0.0,0.0,0.0,0.0
355259307,0.0,0.0,0.0,0.0,0.0,0.0
356215248,0.0,0.0,0.0,0.0,0.0,0.0
360915651,0.0,0.0,0.0,0.0,0.0,0.0
363250160,0.0,0.0,0.0,0.0,0.0,0.0
363416869,0.0,0.0,0.0,0.0,0.0,0.0
363683089,0.0,0.0,0.0,0.0,0.0,0.0
364230321,0.0,0.0,0.0,0.0,0.0,0.0
366032847,0.0,0.0,0.0,0.0,0.0,0.0
370518166,0.0,0.0,0.0,0.0,0.0,0.0
381648029,0.0,0.0,0.0,0.0,0.0,0.0
384402387,0.0,0.0,0.0,0.0,0.0,0.0
385677118,0.0,0.0,0.0,0.0,0.0,0.0
394128092,0.0,0.0,0.0,0.0,0.0,0.0
395204266,0.0,0.0,0.0,0.0,0.0,0.0
396336779,0.0,0.0,0.0,0.0,0.0,0.0
397168399,0.0,0.0,0.0,0.0,0.0,0.0
404313935,0.0,0.0,0.0,0.0,0.0,0.0
413506025,0.0,0.0,0.0,0.0,0.0,0.0
417926580,0.0,0.0,0.0,0.0,0.0,0.0
421404929,0.0,0.0,0.0,0.0,0.0,0.0
423016608,0.0,0.0,0.0,0.0,0.0,0.0
425840519,0.0,0.0,0.0,0.0,0.0,0.0
434541378,0.0,0.0,0.0,0.0,0.0,0.0
442457235,0.0,0.0,0.0,0.0,0.0,0.0
447099996,0.0,0.0,0.0,0.0,0.0,0.0
460249199,0.0,0.0,0.0,0.0,0.0,0.0
460556429,0.0,0.0,0.0,0.0,0.0,0.0
460763042,0.0,0.0,0.0,0.0,0.0,0.0
461790433,0.0,0.0,0.0,0.0,0.0,0.0
467904249,0.0,0.0,0.0,0.0,0.0,0.0
477343110,0.0,0.0,0.0,0.0,0.0,0.0
488536801,0.0,0.0,0.0,0.0,0.0,0.0
488594334,0.0,0.0,0.0,0.0,0.0,0.0
492680588,0.0,0.0,0.0,0.0,0.0,0.0
493553104,0.0,0.0,0.0,0.0,0.0,0.0
494298694,0.0,0.0,0.0,0.0,0.0,0.0
501543509,0.0,0.0,0.0,0.0,0.0,0.0
505257774,0.0,0.0,0.0,0.0,0.0,0.0
508579099,0.0,0.0,0.0,0.0,0.0,0.0
511734695,0.0,0.0,0.0,0.0,0.0,0.0
512295475,0.0,0.0,0.0,0.0,0.0,0.0
543928775,0.0,0.0,0.0,0.0,0.0,0.0
546998749,0.0,0.0,0.0,0.0,0.0,0.0
549478054,0.0,0.0,0.0,0.0,0.0,0.0
550390015,0.0,0.0,0.0,0.0,0.0,0.0
553531363,0.0,0.0,0.0,0.0,0.0,0.0
557224706,0.0,0.0,0.0,0.0,0.0,0.0
564406352,0.0,0.0,0.0,0.0,0.0,0.0
577198882,0.0,0.0,0.0,0.0,0.0,0.0
577480662,0.0,0.0,0.0,0.0,0.0,0.0
578828752,0.0,0.0,0.0,0.0,0.0,0.0
589413319,0.0,0.0,0.0,0.0,0.0,0.0
590912670,0.0,0.0,0.0,0.0,0.0,0.0
596766009,0.0,0.0,0.0,0.0,0.0,0.0
598822057,0.0,0.0,0.0,0.0,0.0,0.0
603063513,0.0,0.0,0.0,0.0,0.0,0.0
609272029,0.0,0.0,0.0,0.0,0.0,0.0
612053286,0.0,0.0,0.0,0.0,0.0,0.0
612351136,0.0,0.0,0.0,0.0,0.0,0.0
617627370,0.0,0.0,0.0,0.0,0.0,0.0
617730298,0.0,0.0,0.0,0.0,0.0,0.0
624275872,0.0,0.0,0.0,0.0,0.0,0.0
638000088,0.0,0.0,0.0,0.0,0.0,0.0
646311144,0.0,0.0,0.0,0.0,0.0,0.0
649186067,0.0,0.0,0.0,0.0,0.0,0.0
652112072,0.0,0.0,0.0,0.0,0.0,0.0
656060422,0.0,0.0,0.0,0.0,0.0,0.0
669452705,0.0,0.0,0.0,0.0,0.0,0.0
675355961,0.0,0.0,0.0,0.0,0.0,0.0
679674451,0.0,0.0,0.0,0.0,0.0,0.0
681981401,0.0,0.0,0.0,0.0,0.0,0.0
687950831,0.0,0.0,0.0,0.0,0.0,0.0
688815623,0.0,0.0,0.0,0.0,0.0,0.0
691968928,0.0,0.0,0.0,0.0,0.0,0.0
706905137,0.0,0.0,0.0,0.0,0.0,0.0
710004383,0.0,0.0,0.0,0.0,0.0,0.0
710985246,0.0,0.0,0.0,0.0,0.0,0.0
726816653,0.0,0.0,0.0,0.0,0.0,0.0
739704186,0.0,0.0,0.0,0.0,0.0,0.0
747421213,0.0,0.0,0.0,0.0,0.0,0.0
749531705,1.0,0.0,1.0,0.0,0.0,0.0
751130146,0.0,0.0,0.0,0.0,0.0,0.0
759445622,0.0,0.0,0.0,0.0,0.0,0.0
761783719,0.0,0.0,0.0,0.0,0.0,0.0
767372877,0.0,0.0,0.0,0.0,0.0,0.0
771287606,0.0,0.0,0.0,0.0,0.0,0.0
774371729,0.0,0.0,0.0,0.0,0.0,0.0
783061532,0.0,0.0,0.0,0.0,0.0,0.0
783305563,0.0,0.0,0.0,0.0,0.0,0.0
783433635,0.0,0.0,0.0,0.0,0.0,0.0
795306208,0.0,0.0,0.0,0.0,0.0,0.0
798625982,1.0,0.0,0.0,0.0,0.0,0.0
803671134,0.0,0.0,0.0,0.0,0.0,0.0
805366731,0.0,0.0,0.0,0.0,0.0,0.0
809473357,1.0,0.0,1.0,0.0,0.0,0.0
809656796,0.0,0.0,0.0,0.0,0.0,0.0
813936891,0.0,0.0,0.0,0.0,0.0,0.0
815642505,1.0,0.0,1.0,0.0,0.0,0.0
819408073,0.0,0.0,0.0,0.0,0.0,0.0
827372440,0.0,0.0,0.0,0.0,0.0,0.0
830297907,0.0,0.0,0.0,0.0,0.0,0.0
835524650,0.0,0.0,0.0,0.0,0.0,0.0
835648241,1.0,0.0,1.0,0.0,0.0,0.0
835978942,0.0,0.0,0.0,0.0,0.0,0.0
837716902,0.0,0.0,0.0,0.0,0.0,0.0
839889335,0.0,0.0,0.0,0.0,0.0,0.0
845492330,0.0,0.0,0.0,0.0,0.0,0.0
848887359,0.0,0.0,0.0,0.0,0.0,0.0
850782990,0.0,0.0,0.0,0.0,0.0,0.0
851321675,0.0,0.0,0.0,0.0,0.0,0.0
852782052,0.0,0.0,0.0,0.0,0.0,0.0
857415934,0.0,0.0,0.0,0.0,0.0,0.0
858684232,0.0,0.0,0.0,0.0,0.0,0.0
858856582,0.0,0.0,0.0,0.0,0.0,0.0
869009245,0.0,0.0,0.0,0.0,0.0,0.0
869212734,0.0,0.0,0.0,0.0,0.0,0.0
874760687,0.0,0.0,0.0,0.0,0.0,0.0
890596220,0.0,0.0,0.0,0.0,0.0,0.0
895603562,0.0,0.0,0.0,0.0,0.0,0.0
899911662,0.0,0.0,0.0,0.0,0.0,0.0
904175688,0.0,0.0,0.0,0.0,0.0,0.0
910336506,1.0,0.0,1.0,0.0,1.0,0.0
911917497,0.0,0.0,0.0,0.0,0.0,0.0
915475814,0.0,0.0,0.0,0.0,0.0,0.0
916051725,0.0,0.0,0.0,0.0,0.0,0.0
917081119,0.0,0.0,0.0,0.0,0.0,0.0
917191982,0.0,0.0,0.0,0.0,0.0,0.0
917450085,0.0,0.0,0.0,0.0,0.0,0.0
923688781,0.0,0.0,0.0,0.0,0.0,0.0
924262971,0.0,0.0,0.0,0.0,0.0,0.0
926212103,0.0,0.0,0.0,0.0,0.0,0.0
931164287,0.0,0.0,0.0,0.0,0.0,0.0
933484787,1.0,0.0,1.0,0.0,0.0,0.0
934967540,0.0,0.0,0.0,0.0,0.0,0.0
935933650,0.0,0.0,0.0,0.0,0.0,0.0
950225246,0.0,0.0,0.0,0.0,0.0,0.0
953088915,0.0,0.0,0.0,0.0,0.0,0.0
956147560,0.0,0.0,0.0,0.0,0.0,0.0
957753792,0.0,0.0,0.0,0.0,0.0,0.0
966526663,0.0,0.0,0.0,0.0,0.0,0.0
969983236,0.0,0.0,0.0,0.0,0.0,0.0
971476158,0.0,0.0,0.0,0.0,0.0,0.0
978941332,0.0,0.0,0.0,0.0,0.0,0.0
979649769,0.0,0.0,0.0,0.0,0.0,0.0
980278380,0.0,0.0,0.0,0.0,0.0,0.0
988462956,0.0,0.0,0.0,0.0,0.0,0.0
989246798,0.0,0.0,0.0,0.0,0.0,0.0
1002196501,0.0,0.0,0.0,0.0,0.0,0.0
1003712450,0.0,0.0,0.0,0.0,0.0,0.0
1007339971,0.0,0.0,0.0,0.0,0.0,0.0
1010253129,0.0,0.0,0.0,0.0,0.0,0.0
1022552033,0.0,0.0,0.0,0.0,0.0,0.0
1026936234,0.0,0.0,0.0,0.0,0.0,0.0
1029713426,0.0,0.0,0.0,0.0,0.0,0.0
1034598237,0.0,0.0,0.0,0.0,0.0,0.0
1038196612,0.0,0.0,0.0,0.0,0.0,0.0
1043449886,0.0,0.0,0.0,0.0,0.0,0.0
1044332996,0.0,0.0,0.0,0.0,0.0,0.0
1046526624,0.0,0.0,0.0,0.0,0.0,0.0
1048386446,1.0,0.0,1.0,0.0,0.0,0.0
1054900406,0.0,0.0,0.0,0.0,0.0,0.0
1056539762,0.0,0.0,0.0,0.0,0.0,0.0
1056757922,0.0,0.0,0.0,0.0,0.0,0.0
1067111718,0.0,0.0,0.0,0.0,0.0,0.0
1072025787,0.0,0.0,0.0,0.0,0.0,0.0
1076484652,0.0,0.0,0.0,0.0,0.0,0.0
1079271998,0.0,0.0,0.0,0.0,0.0,0.0
1088423195,0.0,0.0,0.0,0.0,0.0,0.0
1093763239,0.0,0.0,0.0,0.0,0.0,0.0
1096536986,0.0,0.0,0.0,0.0,0.0,0.0
1110189889,0.0,0.0,0.0,0.0,0.0,0.0
1110451437,0.0,0.0,0.0,0.0,0.0,0.0
1110933379,0.0,0.0,0.0,0.0,0.0,0.0
1111736600,0.0,0.0,0.0,0.0,0.0,0.0
1112073273,0.0,0.0,0.0,0.0,0.0,0.0
1119922730,0.0,0.0,0.0,0.0,0.0,0.0
1122799848,0.0,0.0,0.0,0.0,0.0,0.0
1131433869,0.0,0.0,0.0,0.0,0.0,0.0
1151155874,0.0,0.0,0.0,0.0,0.0,0.0
1155659594,0.0,0.0,0.0,0.0,0.0,0.0
1156595394,0.0,0.0,0.0,0.0,0.0,0.0
1156805473,0.0,0.0,0.0,0.0,0.0,0.0
1156935103,0.0,0.0,0.0,0.0,0.0,0.0
1159163611,0.0,0.0,0.0,0.0,0.0,0.0
1162816706,0.0,0.0,0.0,0.0,0.0,0.0
1163318046,0.0,0.0,0.0,0.0,0.0,0.0
1169800866,0.0,0.0,0.0,0.0,0.0,0.0
1173897699,0.0,0.0,0.0,0.0,0.0,0.0
1176506791,0.0,0.0,0.0,0.0,0.0,0.0
1180971308,0.0,0.0,0.0,0.0,0.0,0.0
1184298532,0.0,0.0,0.0,0.0,0.0,0.0
1189784467,0.0,0.0,0.0,0.0,0.0,0.0
1190781857,0.0,0.0,0.0,0.0,0.0,0.0
1215232912,0.0,0.0,0.0,0.0,0.0,0.0
1222473524,0.0,0.0,0.0,0.0,0.0,0.0
1224980456,0.0,0.0,0.0,0.0,0.0,0.0
1242085903,0.0,0.0,0.0,0.0,0.0,0.0
1246839150,0.0,0.0,0.0,0.0,0.0,0.0
1247698436,0.0,0.0,0.0,0.0,0.0,0.0
1250133363,0.0,0.0,0.0,0.0,0.0,0.0
1254637745,0.0,0.0,0.0,0.0,0.0,0.0
1256175933,0.0,0.0,0.0,0.0,0.0,0.0
1261717380,0.0,0.0,0.0,0.0,0.0,0.0
1268761032,0.0,0.0,0.0,0.0,0.0,0.0
1276174061,0.0,0.0,0.0,0.0,0.0,0.0
1279005517,0.0,0.0,0.0,0.0,0.0,0.0
1279861315,0.0,0.0,0.0,0.0,0.0,0.0
1284302258,0.0,0.0,0.0,0.0,0.0,0.0
1286582466,0.0,0.0,0.0,0.0,0.0,0.0
1287649583,0.0,0.0,0.0,0.0,0.0,0.0
1287896226,0.0,0.0,0.0,0.0,0.0,0.0
1292909437,0.0,0.0,0.0,0.0,0.0,0.0
1294314360,0.0,0.0,0.0,0.0,0.0,0.0
1296031676,0.0,0.0,0.0,0.0,0.0,0.0
1297809589,0.0,0.0,0.0,0.0,0.0,0.0
1301190275,0.0,0.0,0.0,0.0,0.0,0.0
1304753586,0.0,0.0,0.0,0.0,0.0,0.0
1307078840,0.0,0.0,0.0,0.0,0.0,0.0
1307674473,0.0,0.0,0.0,0.0,0.0,0.0
1309672786,0.0,0.0,0.0,0.0,0.0,0.0
1319506672,0.0,0.0,0.0,0.0,0.0,0.0
1320407996,0.0,0.0,0.0,0.0,0.0,0.0
1336506478,0.0,0.0,0.0,0.0,0.0,0.0
1338349841,0.0,0.0,0.0,0.0,0.0,0.0
1340795641,0.0,0.0,0.0,0.0,0.0,0.0
1344879817,1.0,0.0,1.0,0.0,0.0,0.0
1345681640,0.0,0.0,0.0,0.0,0.0,0.0
1359550490,0.0,0.0,0.0,0.0,0.0,0.0
1381513074,0.0,0.0,0.0,0.0,0.0,0.0
1390539417,0.0,0.0,0.0,0.0,0.0,0.0
1396242180,1.0,0.0,1.0,0.0,1.0,0.0
1396862974,0.0,0.0,0.0,0.0,0.0,0.0
1397042082,0.0,0.0,0.0,0.0,0.0,0.0
1405440510,0.0,0.0,0.0,0.0,0.0,0.0
1411214734,0.0,0.0,0.0,0.0,0.0,0.0
1413889255,0.0,0.0,0.0,0.0,0.0,0.0
1414485289,0.0,0.0,0.0,0.0,0.0,0.0
1415928084,0.0,0.0,0.0,0.0,0.0,0.0
1428069023,0.0,0.0,0.0,0.0,0.0,0.0
1429892756,0.0,0.0,0.0,0.0,0.0,0.0
1433161992,0.0,0.0,0.0,0.0,0.0,0.0
1433889584,0.0,0.0,0.0,0.0,0.0,0.0
1439266858,0.0,0.0,0.0,0.0,0.0,0.0
1442684003,0.0,0.0,0.0,0.0,0.0,0.0
1444399643,0.0,0.0,0.0,0.0,0.0,0.0
1445029812,0.0,0.0,0.0,0.0,0.0,0.0
1454354571,0.0,0.0,0.0,0.0,0.0,0.0
1459912509,0.0,0.0,0.0,0.0,0.0,0.0
1461132359,0.0,0.0,0.0,0.0,0.0,0.0
1465236626,0.0,0.0,0.0,0.0,0.0,0.0
1469422277,1.0,0.0,1.0,0.0,1.0,0.0
1471311812,0.0,0.0,0.0,0.0,0.0,0.0
1472997271,0.0,0.0,0.0,0.0,0.0,0.0
1475776702,0.0,0.0,0.0,0.0,0.0,0.0
1486652443,0.0,0.0,0.0,0.0,0.0,0.0
1488244017,0.0,0.0,0.0,0.0,0.0,0.0
1490669109,0.0,0.0,0.0,0.0,0.0,0.0
1491898557,0.0,0.0,0.0,0.0,0.0,0.0
1494004997,0.0,0.0,0.0,0.0,0.0,0.0
1495593769,0.0,0.0,0.0,0.0,0.0,0.0
1519272671,0.0,0.0,0.0,0.0,0.0,0.0
1523904657,0.0,0.0,0.0,0.0,0.0,0.0
1524972680,0.0,0.0,0.0,0.0,0.0,0.0
1528240544,0.0,0.0,0.0,0.0,0.0,0.0
1528814771,0.0,0.0,0.0,0.0,0.0,0.0
1529299728,0.0,0.0,0.0,0.0,0.0,0.0
1530297276,0.0,0.0,0.0,0.0,0.0,0.0
1532701122,0.0,0.0,0.0,0.0,0.0,0.0
1533942508,0.0,0.0,0.0,0.0,0.0,0.0
1556424192,0.0,0.0,0.0,0.0,0.0,0.0
1559636314,0.0,0.0,0.0,0.0,0.0,0.0
1561927664,0.0,0.0,0.0,0.0,0.0,0.0
1568008041,0.0,0.0,0.0,0.0,0.0,0.0
1571380950,0.0,0.0,0.0,0.0,0.0,0.0
1577054705,0.0,0.0,0.0,0.0,0.0,0.0
1580561070,0.0,0.0,0.0,0.0,0.0,0.0
1585997897,0.0,0.0,0.0,0.0,0.0,0.0
1595758121,0.0,0.0,0.0,0.0,0.0,0.0
1599684364,0.0,0.0,0.0,0.0,0.0,0.0
1601922192,0.0,0.0,0.0,0.0,0.0,0.0
1604408347,0.0,0.0,0.0,0.0,0.0,0.0
1606229804,0.0,0.0,0.0,0.0,0.0,0.0
1607287036,0.0,0.0,0.0,0.0,0.0,0.0
1607914396,0.0,0.0,0.0,0.0,0.0,0.0
1609836504,0.0,0.0,0.0,0.0,0.0,0.0
1612470062,0.0,0.0,0.0,0.0,0.0,0.0
1624888061,0.0,0.0,0.0,0.0,0.0,0.0
1626765116,0.0,0.0,0.0,0.0,0.0,0.0
1629393167,0.0,0.0,0.0,0.0,0.0,0.0
1629778813,0.0,0.0,0.0,0.0,0.0,0.0
1631256604,0.0,0.0,0.0,0.0,0.0,0.0
1633976395,0.0,0.0,0.0,0.0,0.0,0.0
1634065658,0.0,0.0,0.0,0.0,0.0,0.0
1636071106,0.0,0.0,0.0,0.0,0.0,0.0
1648562394,1.0,0.0,1.0,0.0,1.0,0.0
1651503515,0.0,0.0,0.0,0.0,0.0,0.0
1681297299,0.0,0.0,0.0,0.0,0.0,0.0
1685206846,0.0,0.0,0.0,0.0,0.0,0.0
1688656016,1.0,0.0,1.0,0.0,1.0,0.0
1690063135,0.0,0.0,0.0,0.0,0.0,0.0
1699660712,0.0,0.0,0.0,0.0,0.0,0.0
1700417505,0.0,0.0,0.0,0.0,0.0,0.0
1707440195,0.0,0.0,0.0,0.0,0.0,0.0
1713838350,0.0,0.0,0.0,0.0,0.0,0.0
1726008957,1.0,0.0,1.0,0.0,0.0,0.0
1726096006,0.0,0.0,0.0,0.0,0.0,0.0
1729989756,0.0,0.0,0.0,0.0,0.0,0.0
1734577140,0.0,0.0,0.0,0.0,0.0,0.0
1737387925,0.0,0.0,0.0,0.0,0.0,0.0
1746080234,0.0,0.0,0.0,0.0,0.0,0.0
1748367294,0.0,0.0,0.0,0.0,0.0,0.0
1753657598,0.0,0.0,0.0,0.0,0.0,0.0
1753821931,0.0,0.0,0.0,0.0,0.0,0.0
1761551616,0.0,0.0,0.0,0.0,0.0,0.0
1763873033,0.0,0.0,0.0,0.0,0.0,0.0
1769617921,0.0,0.0,0.0,0.0,0.0,0.0
1776476085,0.0,0.0,0.0,0.0,0.0,0.0
1777549973,0.0,0.0,0.0,0.0,0.0,0.0
1777894421,0.0,0.0,0.0,0.0,0.0,0.0
1780319614,0.0,0.0,0.0,0.0,0.0,0.0
1782305498,0.0,0.0,0.0,0.0,0.0,0.0
1789969179,0.0,0.0,0.0,0.0,0.0,0.0
1799916921,0.0,0.0,0.0,0.0,0.0,0.0
1802161220,0.0,0.0,0.0,0.0,0.0,0.0
1810177460,0.0,0.0,0.0,0.0,0.0,0.0
1812381612,1.0,0.0,1.0,0.0,1.0,0.0
1816526279,0.0,0.0,0.0,0.0,0.0,0.0
1817230435,0.0,0.0,0.0,0.0,0.0,0.0
1819886538,1.0,0.0,1.0,0.0,0.0,0.0
1827782258,0.0,0.0,0.0,0.0,0.0,0.0
1833319704,0.0,0.0,0.0,0.0,0.0,0.0
1840341417,0.0,0.0,0.0,0.0,0.0,0.0
1843502927,0.0,0.0,0.0,0.0,0.0,0.0
1846438810,0.0,0.0,0.0,0.0,0.0,0.0
1850255748,1.0,0.0,0.0,0.0,0.0,0.0
1855111847,0.0,0.0,0.0,0.0,0.0,0.0
1855557588,0.0,0.0,0.0,0.0,0.0,0.0
1858948431,0.0,0.0,0.0,0.0,0.0,0.0
1868903722,0.0,0.0,0.0,0.0,0.0,0.0
1874563651,0.0,0.0,0.0,0.0,0.0,0.0
1877640647,0.0,0.0,0.0,0.0,0.0,0.0
1882602448,0.0,0.0,0.0,0.0,0.0,0.0
1892422963,0.0,0.0,0.0,0.0,0.0,0.0
1894604908,0.0,0.0,0.0,0.0,0.0,0.0
1898008304,0.0,0.0,0.0,0.0,0.0,0.0
1900323181,0.0,0.0,0.0,0.0,0.0,0.0
1911154380,0.0,0.0,0.0,0.0,0.0,0.0
1912296534,0.0,0.0,0.0,0.0,0.0,0.0
1915163129,0.0,0.0,0.0,0.0,0.0,0.0
1916991269,0.0,0.0,0.0,0.0,0.0,0.0
1924309538,0.0,0.0,0.0,0.0,0.0,0.0
1924959384,0.0,0.0,0.0,0.0,0.0,0.0
1926044723,0.0,0.0,0.0,0.0,0.0,0.0
1941449877,0.0,0.0,0.0,0.0,0.0,0.0
1942561481,0.0,0.0,0.0,0.0,0.0,0.0
1943074257,0.0,0.0,0.0,0.0,0.0,0.0
1950563016,0.0,0.0,0.0,0.0,0.0,0.0
1953338389,0.0,0.0,0.0,0.0,0.0,0.0
1955314903,0.0,0.0,0.0,0.0,0.0,0.0
1958707562,0.0,0.0,0.0,0.0,0.0,0.0
1960896541,0.0,0.0,0.0,0.0,0.0,0.0
1962123891,0.0,0.0,0.0,0.0,0.0,0.0
1974141480,0.0,0.0,0.0,0.0,0.0,0.0
1975810354,0.0,0.0,0.0,0.0,0.0,0.0
1975859805,0.0,0.0,0.0,0.0,0.0,0.0
1984851321,0.0,0.0,0.0,0.0,0.0,0.0
1984985554,0.0,0.0,0.0,0.0,0.0,0.0
1985234768,0.0,0.0,0.0,0.0,0.0,0.0
1987176147,0.0,0.0,0.0,0.0,0.0,0.0
1990149941,0.0,0.0,0.0,0.0,0.0,0.0
1992027545,0.0,0.0,0.0,0.0,0.0,0.0
1993985776,0.0,0.0,0.0,0.0,0.0,0.0
1997560605,0.0,0.0,0.0,0.0,0.0,0.0
1998964979,0.0,0.0,0.0,0.0,0.0,0.0
2007930855,0.0,0.0,0.0,0.0,0.0,0.0
2008477639,0.0,0.0,0.0,0.0,0.0,0.0
2009967989,0.0,0.0,0.0,0.0,0.0,0.0
2014004192,0.0,0.0,0.0,0.0,0.0,0.0
2017554495,0.0,0.0,0.0,0.0,0.0,0.0
2024989515,0.0,0.0,0.0,0.0,0.0,0.0
2025583304,0.0,0.0,0.0,0.0,0.0,0.0
2034519938,0.0,0.0,0.0,0.0,0.0,0.0
2048789818,0.0,0.0,0.0,0.0,0.0,0.0
2066473260,0.0,0.0,0.0,0.0,0.0,0.0
2068830310,0.0,0.0,0.0,0.0,0.0,0.0
2072454110,0.0,0.0,0.0,0.0,0.0,0.0
2077893929,0.0,0.0,0.0,0.0,0.0,0.0
2086856127,0.0,0.0,0.0,0.0,0.0,0.0
2089351286,1.0,0.0,1.0,0.0,1.0,0.0
2091097992,0.0,0.0,0.0,0.0,0.0,0.0
2091492589,1.0,0.0,1.0,0.0,0.0,0.0
2095457502,0.0,0.0,0.0,0.0,0.0,0.0
2099831114,0.0,0.0,0.0,0.0,0.0,0.0
2101323585,0.0,0.0,0.0,0.0,0.0,0.0
2109065305,0.0,0.0,0.0,0.0,0.0,0.0
2110006826,1.0,0.0,1.0,0.0,0.0,0.0
